FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,OrigWght,RevWght
5311,3318,9,HBO,SY,General,NB,3.5339,2.532389319108812
5311,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4806,1346,9,HBS,SY,General,NB,3.5339,2.532389319108812
5064,4579,9,HBO,SY,General,NB,3.5339,2.532389319108812
4810,4185,9,HBW,SY,General,NB,3.5339,2.532389319108812
4829,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
4974,2777,9,HBW,SY,General,NB,3.5339,2.532389319108812
5308,4312,9,HBS,SY,General,NB,3.5339,2.532389319108812
4941,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4223,9,HBO,SY,General,NB,3.5339,2.532389319108812
4912,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
4969,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5298,4525,9,HBO,SY,General,NB,3.5339,2.532389319108812
4850,3085,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4321,9,HBO,SY,General,NB,3.5339,2.532389319108812
4737,4339,9,HBW,SY,General,NB,3.5339,2.532389319108812
4904,4321,9,HBO,SY,General,NB,3.5339,2.532389319108812
4878,1714,9,HBW,SY,General,NB,3.5339,2.532389319108812
4984,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4443,9,HBS,SY,General,NB,3.5339,2.532389319108812
5012,3948,9,HBO,SY,General,NB,3.5339,2.532389319108812
4904,1074,9,HBO,SY,General,NB,3.5339,2.532389319108812
4897,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
4904,3085,9,HBS,SY,General,NB,3.5339,2.532389319108812
4877,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
4829,3966,9,HBW,SY,General,NB,3.5339,2.532389319108812
5190,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
4710,4208,9,HBS,SY,General,NB,3.5339,2.532389319108812
5089,4503,9,HBS,SY,General,NB,3.5339,2.532389319108812
4829,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5259,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5080,4246,9,HBW,SY,General,NB,3.5339,2.532389319108812
5283,4183,9,HBO,SY,General,NB,3.5339,2.532389319108812
5296,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
5289,3548,9,HBW,SY,General,NB,3.5339,2.532389319108812
5173,4214,9,HBO,SY,General,NB,3.5339,2.532389319108812
5012,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5298,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4984,4256,9,HBW,SY,General,NB,3.5339,2.532389319108812
4877,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4965,3798,9,HBW,SY,General,NB,3.5339,2.532389319108812
5285,3858,9,HBW,SY,General,NB,3.5339,2.532389319108812
4950,4131,9,HBS,SY,General,NB,3.5339,2.532389319108812
4727,3875,9,HBO,SY,General,NB,3.5339,2.532389319108812
5226,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4959,4197,9,HBW,SY,General,NB,3.5339,2.532389319108812
5263,4441,9,HBO,SY,General,NB,3.5339,2.532389319108812
5289,4648,9,HBW,SY,General,NB,3.5339,2.532389319108812
4904,3283,9,HBW,SY,General,NB,3.5339,2.532389319108812
4851,3085,9,HBS,SY,General,NB,3.5339,2.532389319108812
4842,4628,9,HBW,SY,General,NB,3.5339,2.532389319108812
4971,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5283,4411,9,HBW,SY,General,NB,3.5339,2.532389319108812
4737,4637,9,HBW,SY,General,NB,3.5339,2.532389319108812
4904,3720,9,HBW,SY,General,NB,3.5339,2.532389319108812
4818,4483,9,HBW,SY,General,NB,3.5339,2.532389319108812
5311,4227,9,HBO,SY,General,NB,3.5339,2.532389319108812
4878,4285,9,HBO,SY,General,NB,3.5339,2.532389319108812
4846,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4185,9,HBW,SY,General,NB,3.5339,2.532389319108812
4877,4029,9,HBW,SY,General,NB,3.5339,2.532389319108812
5042,4336,9,HBW,SY,General,NB,3.5339,2.532389319108812
5311,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4878,4208,9,HBS,SY,General,NB,3.5339,2.532389319108812
4878,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4889,2683,9,HBW,SY,General,NB,3.5339,2.532389319108812
5030,4471,9,HBW,SY,General,NB,3.5339,2.532389319108812
5311,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4733,4072,9,HBW,SY,General,NB,3.5339,2.532389319108812
5030,3522,9,HBW,SY,General,NB,3.5339,2.532389319108812
4984,4662,9,HBS,SY,General,NB,3.5339,2.532389319108812
4857,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5298,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5300,4378,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5301,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
5289,4307,9,HBW,SY,General,NB,3.5339,2.532389319108812
4959,4430,9,HBW,SY,General,NB,3.5339,2.532389319108812
5030,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5064,4235,9,HBW,SY,General,NB,3.5339,2.532389319108812
4877,4340,9,HBW,SY,General,NB,3.5339,2.532389319108812
5122,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4952,4336,9,HBW,SY,General,NB,3.5339,2.532389319108812
5006,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4850,4503,9,HBW,SY,General,NB,3.5339,2.532389319108812
4950,4127,9,HBW,SY,General,NB,3.5339,2.532389319108812
4984,3085,9,HBW,SY,General,NB,3.5339,2.532389319108812
5298,486,9,HBW,SY,General,NB,3.5339,2.532389319108812
5012,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4961,4619,9,HBW,SY,General,NB,3.5339,2.532389319108812
4829,4660,9,HBW,SY,General,NB,3.5339,2.532389319108812
5311,4430,9,HBO,SY,General,NB,3.5339,2.532389319108812
4974,4590,9,HBW,SY,General,NB,3.5339,2.532389319108812
4887,4419,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4483,9,HBS,SY,General,NB,3.5339,2.532389319108812
5122,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4893,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5291,4185,9,HBS,SY,General,NB,3.5339,2.532389319108812
4727,900,9,HBO,SY,General,NB,3.5339,2.532389319108812
4829,4526,9,HBW,SY,General,NB,3.5339,2.532389319108812
5208,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4339,9,HBW,SY,General,NB,3.5339,2.532389319108812
5263,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
5304,3589,9,HBW,SY,General,NB,3.5339,2.532389319108812
4850,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4904,4339,9,HBW,SY,General,NB,3.5339,2.532389319108812
5118,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
5291,4496,9,HBW,SY,General,NB,3.5339,2.532389319108812
5156,4430,9,HBO,SY,General,NB,3.5339,2.532389319108812
4842,2748,9,HBO,SY,General,NB,3.5339,2.532389319108812
5298,4590,9,HBW,SY,General,NB,3.5339,2.532389319108812
4851,4347,9,HBS,SY,General,NB,3.5339,2.532389319108812
5122,4453,9,HBS,SY,General,NB,3.5339,2.532389319108812
5300,4651,9,HBS,SY,General,NB,3.5339,2.532389319108812
4778,4263,9,HBW,SY,General,NB,3.5339,2.532389319108812
4737,3782,9,HBW,SY,General,NB,3.5339,2.532389319108812
5291,4407,9,HBW,SY,General,NB,3.5339,2.532389319108812
4914,4661,9,HBW,SY,General,NB,3.5339,2.532389319108812
5299,4483,9,HBS,SY,General,NB,3.5339,2.532389319108812
5289,2809,9,HBW,SY,General,NB,3.5339,2.532389319108812
5285,4453,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4453,9,HBS,SY,General,NB,3.5339,2.532389319108812
5304,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4733,2390,9,HBW,SY,General,NB,3.5339,2.532389319108812
4889,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5311,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4890,4347,9,HBS,SY,General,NB,3.5339,2.532389319108812
5259,4117,9,HBO,SY,General,NB,3.5339,2.532389319108812
4829,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4851,4347,9,HBS,SY,General,NB,3.5339,2.532389319108812
5118,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4829,4374,9,HBO,SY,General,NB,3.5339,2.532389319108812
5012,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
4912,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
5085,4661,9,HBO,SY,General,NB,3.5339,2.532389319108812
4889,4526,9,HBS,SY,General,NB,3.5339,2.532389319108812
4815,4438,9,HBW,SY,General,NB,3.5339,2.532389319108812
5283,4208,9,HBS,SY,General,NB,3.5339,2.532389319108812
4829,4620,9,HBO,SY,General,NB,3.5339,2.532389319108812
5064,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4733,4526,9,HBS,SY,General,NB,3.5339,2.532389319108812
5113,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4891,4058,9,HBO,SY,General,NB,3.5339,2.532389319108812
4705,4223,9,HBO,SY,General,NB,3.5339,2.532389319108812
4904,4425,9,HBO,SY,General,NB,3.5339,2.532389319108812
4791,4453,9,HBW,SY,General,NB,3.5339,2.532389319108812
4815,4648,9,HBO,SY,General,NB,3.5339,2.532389319108812
5285,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4818,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4637,9,HBS,SY,General,NB,3.5339,2.532389319108812
4778,4453,9,HBS,SY,General,NB,3.5339,2.532389319108812
4829,4661,9,HBS,SY,General,NB,3.5339,2.532389319108812
4851,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5298,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
5064,4430,9,HBS,SY,General,NB,3.5339,2.532389319108812
4904,2063,9,HBW,SY,General,NB,3.5339,2.532389319108812
5300,4611,9,HBW,SY,General,NB,3.5339,2.532389319108812
5311,4637,9,HBW,SY,General,NB,3.5339,2.532389319108812
5122,4339,9,HBS,SY,General,NB,3.5339,2.532389319108812
5064,4637,9,HBW,SY,General,NB,3.5339,2.532389319108812
5283,3522,9,HBS,SY,General,NB,3.5339,2.532389319108812
4737,4430,9,HBW,SY,General,NB,3.5339,2.532389319108812
4644,4856,9,HBW,OM,General,SB,34.1111,19.81331950771043
4540,5302,9,HBS,OM,General,SB,34.1111,19.81331950771043
3667,5302,9,HBS,OM,General,SB,34.1111,19.81331950771043
4590,4950,9,HBS,OM,General,SB,34.1111,19.81331950771043
4644,5107,9,HBW,OM,General,SB,34.1111,19.81331950771043
4627,5039,9,HBS,OM,General,SB,34.1111,19.81331950771043
4332,5208,9,HBS,OM,General,SB,34.1111,19.81331950771043
3296,5297,9,HBO,OM,General,SB,34.1111,19.81331950771043
4324,5308,9,HBO,OM,General,SB,34.1111,19.81331950771043
4664,5144,9,HBS,SY,General,SB,21.5,19.81331950771043
4662,4829,9,HBW,SY,General,SB,21.5,19.81331950771043
4206,5023,9,HBS,SY,General,SB,21.5,19.81331950771043
4616,5306,9,HBO,SY,General,SB,21.5,19.81331950771043
4453,4740,9,HBS,SY,General,SB,21.5,19.81331950771043
4443,5311,9,HBS,SY,General,SB,21.5,19.81331950771043
4430,5184,9,HBS,SY,General,SB,21.5,19.81331950771043
3085,4974,9,HBO,SY,General,SB,21.5,19.81331950771043
4169,5298,9,HBW,SY,General,SB,21.5,19.81331950771043
4656,5299,9,HBO,SY,General,SB,21.5,19.81331950771043
4430,5039,9,HBW,SY,General,SB,21.5,19.81331950771043
4430,5101,9,HBS,SY,General,SB,21.5,19.81331950771043
4662,5301,9,HBS,SY,General,SB,21.5,19.81331950771043
3663,5064,9,HBW,SY,General,SB,21.5,19.81331950771043
4642,5064,9,HBW,SY,General,SB,21.5,19.81331950771043
3978,5306,9,HBS,SY,General,SB,21.5,19.81331950771043
4664,5290,9,HBW,SY,General,SB,21.5,19.81331950771043
4352,4815,9,HBW,SY,General,SB,21.5,19.81331950771043
4443,5108,9,HBO,SY,General,SB,21.5,19.81331950771043
4646,5311,9,HBS,SY,General,SB,21.5,19.81331950771043
4662,5233,9,HBS,SY,General,SB,21.5,19.81331950771043
4614,5299,9,HBW,SY,General,SB,21.5,19.81331950771043
4646,5306,9,HBS,SY,General,SB,21.5,19.81331950771043
4518,5302,9,HBS,SY,General,SB,21.5,19.81331950771043
3721,5297,9,HBO,SY,General,SB,21.5,19.81331950771043
4646,4921,9,HBO,SY,General,SB,21.5,19.81331950771043
4145,4890,9,HBW,SY,General,SB,21.5,19.81331950771043
4443,4890,9,HBW,SY,General,SB,21.5,19.81331950771043
4443,5291,9,HBW,SY,General,SB,21.5,19.81331950771043
4503,5064,9,HBW,SY,General,SB,21.5,19.81331950771043
4642,5124,9,HBW,SY,General,SB,21.5,19.81331950771043
4347,5302,9,HBS,SY,General,SB,21.5,19.81331950771043
4443,5294,9,HBS,SY,General,SB,21.5,19.81331950771043
4664,5151,9,HBS,SY,General,SB,21.5,19.81331950771043
4660,5300,9,HBO,SY,General,SB,21.5,19.81331950771043
4457,5185,9,HBO,SY,General,SB,21.5,19.81331950771043
4404,5283,9,HBW,SY,General,SB,21.5,19.81331950771043
3975,4728,9,HBS,SY,General,SB,21.5,19.81331950771043
4443,4896,9,HBS,SY,General,SB,21.5,19.81331950771043
4660,5302,9,HBS,SY,General,SB,21.5,19.81331950771043
4443,4737,9,HBO,SY,General,SB,21.5,19.81331950771043
4526,4689,9,HBS,SY,General,SB,21.5,19.81331950771043
4214,5304,9,HBW,SY,General,SB,21.5,19.81331950771043
4443,4732,9,HBO,SY,General,SB,21.5,19.81331950771043
3767,4948,9,HBS,SY,General,SB,21.5,19.81331950771043
4661,5064,9,HBO,SY,General,SB,21.5,19.81331950771043
4443,4737,9,HBS,SY,General,SB,21.5,19.81331950771043
4430,4984,9,HBS,SY,General,SB,21.5,19.81331950771043
4443,5304,9,HBW,SY,General,SB,21.5,19.81331950771043
4224,4984,9,HBW,SY,General,SB,21.5,19.81331950771043
4113,4877,9,HBS,SY,General,SB,21.5,19.81331950771043
4616,5064,9,HBS,SY,General,SB,21.5,19.81331950771043
4164,4904,9,HBW,SY,General,SB,21.5,19.81331950771043
4407,4946,9,HBO,SY,General,SB,21.5,19.81331950771043
4373,5064,9,HBW,SY,General,SB,21.5,19.81331950771043
4295,5298,9,HBS,SY,General,SB,21.5,19.81331950771043
4469,5286,9,HBS,SY,General,SB,21.5,19.81331950771043
4175,5135,9,HBW,SY,General,SB,21.5,19.81331950771043
4646,4736,9,HBS,SY,General,SB,21.5,19.81331950771043
4308,5064,9,HBW,SY,General,SB,21.5,19.81331950771043
4214,5299,9,HBW,SY,General,SB,21.5,19.81331950771043
4662,5311,9,HBW,SY,General,SB,21.5,19.81331950771043
4485,4877,9,HBO,SY,General,SB,21.5,19.81331950771043
4417,4829,9,HBW,SY,General,SB,21.5,19.81331950771043
4033,4789,9,HBW,SY,General,SB,21.5,19.81331950771043
4503,5039,9,HBO,SY,General,SB,21.5,19.81331950771043
3537,4820,9,HBW,SY,General,SB,21.5,19.81331950771043
4662,4829,9,HBO,SY,General,SB,21.5,19.81331950771043
4642,4850,9,HBS,SY,General,SB,21.5,19.81331950771043
4503,4759,9,HBW,SY,General,SB,21.5,19.81331950771043
3448,5289,9,HBO,SY,General,SB,21.5,19.81331950771043
5120,4637,9,HBS,OM,Special,NB,35.0,55.43763185565451
5311,4339,9,HBS,OM,Special,NB,69.3077,55.43763185565451
4961,3062,9,HBW,OM,Special,NB,69.3077,55.43763185565451
4731,4643,9,HBO,OM,Special,NB,69.3077,55.43763185565451
5087,3974,9,HBW,OM,Special,NB,69.3077,55.43763185565451
5304,2397,9,HBW,OM,Special,NB,69.3077,55.43763185565451
4719,4647,9,HBW,OM,Special,NB,69.3077,55.43763185565451
5108,4642,9,HBS,OM,Special,NB,69.3077,55.43763185565451
4890,4430,9,HBS,SY,Special,NB,29.8261,58.48265537332765
5311,4526,9,HBS,SY,Special,NB,29.8261,58.48265537332765
5299,4453,9,HBS,SY,Special,NB,29.8261,58.48265537332765
5094,4526,9,HBW,SY,Special,NB,29.8261,58.48265537332765
5118,4280,9,HBO,SY,Special,NB,35.7105,58.48265537332765
5108,4624,9,HBW,SY,Special,NB,35.7105,58.48265537332765
4878,4430,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4877,4642,9,HBW,SY,Special,NB,35.7105,58.48265537332765
4829,4503,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4893,4616,9,HBW,SY,Special,NB,35.7105,58.48265537332765
5208,4646,9,HBS,SY,Special,NB,35.7105,58.48265537332765
5249,4346,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4883,4481,9,HBS,SY,Special,NB,35.7105,58.48265537332765
5208,4646,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4803,4443,9,HBS,SY,Special,NB,35.7105,58.48265537332765
5030,4474,9,HBW,SY,Special,NB,35.7105,58.48265537332765
5064,4544,9,HBW,SY,Special,NB,35.7105,58.48265537332765
4829,4077,9,HBW,SY,Special,NB,35.7105,58.48265537332765
5012,4660,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4829,3370,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4748,4169,9,HBW,SY,Special,NB,35.7105,58.48265537332765
4941,4280,9,HBO,SY,Special,NB,35.7105,58.48265537332765
4878,4503,9,HBW,SY,Special,NB,35.7105,58.48265537332765
4907,4570,9,HBO,SY,Special,NB,35.7105,58.48265537332765
5291,4430,9,HBS,SY,Special,NB,35.7105,58.48265537332765
5306,3230,9,HBS,SY,Special,NB,35.7105,58.48265537332765
5124,4128,9,HBW,SY,Special,NB,35.7105,58.48265537332765
5297,4647,9,HBO,SY,Special,NB,35.7105,58.48265537332765
5285,4503,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4736,4016,9,HBW,SY,Special,NB,35.7105,58.48265537332765
5012,4637,9,HBS,SY,Special,NB,35.7105,58.48265537332765
4695,4526,10,HBW,OM,General,NB,3.3499,2.2801258327440284
4732,3896,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5076,3864,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4643,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5112,4526,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5302,4503,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5243,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4733,4472,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5289,4641,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5299,4340,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5304,4661,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5304,4661,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4818,4503,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5301,2505,10,HBW,OM,General,NB,3.3499,2.2801258327440284
4915,4590,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5298,3864,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5259,4578,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5304,4503,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5123,4336,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5304,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4616,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5042,4483,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5299,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4884,4503,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5262,4295,10,HBO,OM,General,NB,3.3499,2.2801258327440284
4737,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5299,2624,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4904,4503,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4890,3283,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5308,4531,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5064,4590,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5304,4661,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4876,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5302,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4974,4526,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5289,4661,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5124,4578,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5302,4168,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5122,4591,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5298,4590,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5311,4374,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5311,3522,10,HBO,OM,General,NB,3.3499,2.2801258327440284
4842,4280,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5302,4661,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4912,1119,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5283,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5283,4339,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5283,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4830,4344,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5064,4280,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5289,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5064,4661,10,HBW,OM,General,NB,3.3499,2.2801258327440284
4829,4208,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5311,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4208,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5259,3201,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5300,3971,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4588,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5294,4471,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5053,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4339,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5300,4626,10,HBW,OM,General,NB,3.3499,2.2801258327440284
5283,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5289,4615,10,HBO,OM,General,NB,3.3499,2.2801258327440284
5064,4202,10,HBW,OM,General,NB,3.3499,2.2801258327440284
4941,4430,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5190,3283,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5285,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5302,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
5072,4526,10,HBS,OM,General,NB,3.3499,2.2801258327440284
4778,1048,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5283,2367,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5283,4407,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5259,4208,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5113,4430,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5030,4453,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5118,4614,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5283,4021,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4829,4590,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5311,4446,10,HBO,SY,General,NB,3.5339,2.2801258327440284
4733,4185,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5283,4365,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5145,4474,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4737,3522,10,HBO,SY,General,NB,3.5339,2.2801258327440284
5124,4503,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4899,4503,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5069,4430,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4829,4389,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5122,3038,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4904,3489,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4710,4661,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4737,4214,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5311,4590,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4737,4429,10,HBO,SY,General,NB,3.5339,2.2801258327440284
4737,4642,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4941,4493,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4829,3878,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4829,4430,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5311,4430,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5080,4480,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4941,4661,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4890,3800,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4737,4185,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4737,4503,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4829,4145,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5311,4430,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5064,4661,10,HBW,SY,General,NB,3.5339,2.2801258327440284
5283,3675,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4912,4526,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4829,4077,10,HBW,SY,General,NB,3.5339,2.2801258327440284
4904,2514,10,HBS,SY,General,NB,3.5339,2.2801258327440284
5080,4430,10,HBS,SY,General,NB,3.5339,2.2801258327440284
4877,4503,10,HBS,SY,General,NB,3.5339,2.2801258327440284
